time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,place,horizontalError,depthError,magError,magNst
2025-03-01T02:48:27.590Z,19.3643,-64.8031,11,3.63,md,16,307,1.0234,0.5,"113 km N of Charlotte Amalie, U.S. Virgin Islands",12.33,17.23,0.07,10
2025-03-01T02:28:32.425Z,13.5984,-91.8421,10,4.3,mb,37,191,0.995,1.14,"77 km S of Champerico, Guatemala",9.16,1.972,0.081,43
2025-03-01T02:05:21.465Z,61.4029,-147.2371,9.6,2.7,ml,,,,0.49,Southern Alaska,,0.3,,
2025-03-01T01:55:22.692Z,-18.0069,-178.4779,585.411,4.1,mb,38,78,2.558,0.85,"233 km E of Levuka, Fiji",15.31,8.737,0.103,28
2025-03-01T00:39:54.585Z,80.7069,-107.5679,10,4.7,mb,63,71,6.601,0.93,Arctic Ocean,9.07,1.861,0.035,245
2025-02-28T23:55:59.430Z,40.41816667,-125.0965,10,2.76,md,68,282,0.5821,0.26,"70 km WNW of Petrolia, CA",0.84,31.61,0.209,38
2025-02-28T23:27:01.844Z,-15.4631,-173.1991,10,4.6,mb,26,58,2.82,1.09,"83 km NE of Hihifo, Tonga",5.54,1.775,0.12,21
2025-02-28T22:54:30.976Z,51.7871,-172.9551,59.114,3.5,ml,22,209,0.859,0.38,"96 km ESE of Atka, Alaska",7.96,27.746,0.085,18
2025-02-28T22:32:15.998Z,50.2385,179.9015,10,2.7,ml,15,274,1.203,0.5,"Rat Islands, Aleutian Islands, Alaska",7.1,2.024,0.091,16
2025-02-28T22:23:52.483Z,52.5208,-174.6865,201.256,2.9,ml,18,177,0.308,0.3,"49 km NW of Atka, Alaska",18.7,9.757,0.097,14
2025-02-28T22:08:02.477Z,28.735,-98.907,1.123,2.7,ml,25,53,0.2,0.3,"24 km SW of Charlotte, Texas",1.404362936,1.57982542,0.2,20
2025-02-28T21:58:38.554Z,-6.0227,130.652,126,5.6,mww,85,29,1.666,0.65,"236 km W of Tual, Indonesia",7.61,1.934,0.065,23
2025-02-28T21:47:01.075Z,32.387,-101.635,6.8115,2.6,ml,41,54,0,0.1,"17 km SSE of Ackerly, Texas",0.490380326,0.79431266,0.1,31
2025-02-28T21:28:38.847Z,51.8787,178.4094,128.27,2.7,ml,14,264,0.094,0.24,"Rat Islands, Aleutian Islands, Alaska",12.97,3.838,0.105,12
2025-02-28T21:27:06.820Z,19.5386,-65.2386,92,3.99,md,23,261,1.217,0.2,"136 km NNW of Charlotte Amalie, U.S. Virgin Islands",2.12,4.15,0.11,15
2025-02-28T21:12:08.141Z,13.3818,-91.9797,10,4.2,mb,35,204,1.241,1.02,"101 km S of Champerico, Guatemala",7.88,1.991,0.096,30
2025-02-28T21:00:29.234Z,10.8559,125.5268,10,4.6,mb,42,100,3.762,1.04,"28 km SW of Guiuan, Philippines",10.7,1.89,0.075,53
2025-02-28T20:20:13.948Z,53.5643,-163.2991,35,2.8,ml,29,220,1.113,0.51,"143 km S of False Pass, Alaska",3.38,1.97,0.081,20
2025-02-28T20:18:57.609Z,-35.0357,-111.3815,10,4.5,mb,68,158,8.077,0.38,southern East Pacific Rise,13.56,1.919,0.07,65
2025-02-28T20:08:35.860Z,36.07116667,-120.1965,10.1,2.73,md,55,86,0.04057,0.1,"10 km NNW of Avenal, CA",0.2,0.23,0.164,79
2025-02-28T19:55:56.760Z,50.351,-174.2423,10,2.8,ml,18,283,1.853,0.88,"205 km S of Atka, Alaska",7.61,2.024,0.105,12
2025-02-28T19:55:03.942Z,62.3826,-149.2208,15.1,2.9,ml,,,,0.82,"40 km NE of Susitna North, Alaska",,0.2,,
2025-02-28T19:48:01.788Z,52.3792,-170.4303,49.122,3.9,mb,39,204,0.516,0.96,"123 km WSW of Nikolski, Alaska",7.51,10.141,0.117,21
2025-02-28T19:39:41.321Z,6.1668,126.8401,106.793,4.3,mb,27,77,1.541,0.55,"76 km ESE of Pondaguitan, Philippines",7.21,5.028,0.116,21
2025-02-28T19:39:28.430Z,18.2972,-99.3687,65.162,5,mww,215,52,1.039,0.47,"3 km NE of Pololcingo, Mexico",5.15,5.29,0.069,20
2025-02-28T19:33:24.297Z,32.37,-101.926,6.8115,4.8,ml,43,41,0,0,"26 km SW of Ackerly, Texas",0.489008328,1.494628678,0.2,45
2025-02-28T19:31:51.472Z,30.8138,-105.7736,11.142,3,ml,21,187,0.679,0.92,"48 km SSE of Porvenir, Mexico",2.2,7.32,0.06,36
2025-02-28T18:37:09.460Z,-34.6135,54.0387,10,4.7,mb,76,76,11.389,0.56,Southwest Indian Ridge,11.67,1.867,0.068,70
2025-02-28T18:02:40.236Z,51.5347,-177.882,41.76,2.7,ml,32,193,0.221,0.95,"94 km WSW of Adak, Alaska",5.67,15.918,0.085,18
2025-02-28T17:37:41.118Z,54.6612,-161.597,67.756,2.8,ml,36,212,0.513,0.36,"64 km SE of King Cove, Alaska",7.09,16.251,0.085,18
2025-02-28T16:25:11.126Z,-42.6731,-83.3087,10,4.9,mb,32,71,7.495,0.56,West Chile Rise,11.65,1.819,0.071,69
2025-02-28T16:22:28.602Z,8.1429,-38.4423,10,4.6,mb,28,43,14.107,0.74,central Mid-Atlantic Ridge,12.1,1.909,0.105,31
2025-02-28T16:18:52.058Z,2.8167,125.7533,143.941,4.3,mb,40,117,1.641,0.92,"167 km NNE of Bitung, Indonesia",5.92,8.184,0.101,28
2025-02-28T16:11:33.390Z,73.1535,132.7832,10,5,mww,99,50,1.937,0.75,"209 km NE of Tiksi, Russia",8.32,1.895,0.073,18
2025-02-28T14:59:58.253Z,-44.878,167.5822,64.277,4.2,mb,30,87,0.619,0.8,"60 km N of Te Anau, New Zealand",5.3,9.698,0.153,12
2025-02-28T14:41:04.715Z,23.5668,142.865,48.833,4.5,mb,62,103,3.567,0.92,"Volcano Islands, Japan region",7.71,8.297,0.084,41
2025-02-28T14:03:42.221Z,54.6271,-162.9468,69.932,2.5,ml,12,201,0.357,0.45,"39 km SE of False Pass, Alaska",6.86,8.862,0.148,6
2025-02-28T14:02:10.250Z,19.4228,-68.0168,89,3.88,md,21,209,1.3163,0.52,"101 km NNE of Punta Cana, Dominican Republic",4.82,8.27,0.1,11
2025-02-28T14:02:06.190Z,-1.9067,150.5107,10,4.4,mb,39,102,2.806,0.75,"80 km NNW of Kavieng, Papua New Guinea",8.92,1.893,0.096,31
2025-02-28T13:58:56.802Z,-5.9414,131.0032,127.398,4.4,mb,23,76,1.785,0.51,"196 km W of Tual, Indonesia",7.03,5.248,0.155,12
2025-02-28T13:19:11.423Z,8.7999,-40.4444,10,4.6,mb,44,71,12.651,0.39,central Mid-Atlantic Ridge,11.89,1.885,0.09,37
2025-02-28T13:12:51.017Z,-23.1374,-179.8688,552.702,4.6,mb,53,106,5.708,0.76,south of the Fiji Islands,14.67,9.998,0.076,51
2025-02-28T12:20:37.040Z,19.04633333,-155.3785,33.71,3.21,ml,54,208,0.1343,0.1,"20 km SSE of PÄhala, Hawaii",0.56,0.71,0.195618858,40
2025-02-28T11:45:13.407Z,51.9656,-167.7919,25.5,2.5,ml,,,,0.38,"130 km SSE of Nikolski, Alaska",,1.5,,
2025-02-28T11:35:45.430Z,18.89,-68.47483333,42.36,3.38,md,8,198,0.384,0.31,"33 km NE of Otra Banda, Dominican Republic",4.6,5.83,0.068212219,7
2025-02-28T11:30:02.298Z,1.7012,126.3429,73.513,4.2,mb,49,101,1.378,1.13,"138 km ENE of Bitung, Indonesia",5.64,7.937,0.093,32
2025-02-28T10:54:21.093Z,-1.4662,133.144,49.111,4.3,mb,34,71,1.698,0.95,"82 km NNW of Bintuni, Indonesia",3.93,7.674,0.107,25
2025-02-28T10:50:45.301Z,11.0862,-86.9394,10,4.4,mb,25,190,1.255,0.6,"90 km SSW of Masachapa, Nicaragua",6.28,1.926,0.155,12
2025-02-28T10:50:36.182Z,37.4186,72.3551,208.348,4.2,mb,23,215,1.585,0.44,"51 km N of KhandÅ«d, Afghanistan",11.79,9.498,0.186,8
2025-02-28T10:36:06.113Z,49.9603,155.6426,87.408,4.3,mb,53,160,3.404,0.4,"86 km SSW of Severo-Kurilâ€™sk, Russia",8.41,9.773,0.08,44
2025-02-28T10:05:45.867Z,27.4538,92.6469,49.904,4.4,mb,60,95,2.609,0.54,"30 km NE of Bomdila, India",7.99,6.961,0.075,52
2025-02-28T10:01:51.578Z,0.2172,124.7947,10,4.6,mb,49,114,1.219,0.32,"47 km ESE of Modisi, Indonesia",8.1,1.897,0.09,37
2025-02-28T09:07:31.900Z,37.43033333,-119.0201667,4.08,2.95,ml,37,67,0.07407,0.06,"23 km SSW of Mammoth Lakes, CA",0.2,0.82,0.287,30
2025-02-28T07:34:53.040Z,19.5066,-68.3751,30,4.17,md,23,287,0.9926,0.51,"91 km NE of Miches, Dominican Republic",3.18,30.69,0.08,13
2025-02-28T07:20:16.670Z,40.31233333,-124.8078333,14.45,2.74,md,66,242,0.3566,0.26,"44 km W of Petrolia, CA",1.05,0.91,0.145,36
2025-02-28T07:10:37.787Z,-21.8843,-174.5793,10,4.1,mb,12,144,5.179,0.7,"71 km SSE of â€˜Ohonua, Tonga",18.81,1.956,0.166,10
2025-02-28T07:06:15.410Z,19.0715,-66.4955,25.83,3.13,md,14,284,0.5921,0.15,"67 km N of Tierras Nuevas Poniente, Puerto Rico",0.75,6.9,0.064877737,9
2025-02-28T06:54:53.854Z,51.7603,178.6504,92.92,4.1,mb,39,157,0.179,0.24,"Rat Islands, Aleutian Islands, Alaska",5.88,4.322,0.075,49
2025-02-28T06:45:02.370Z,33.0846667,-115.5841667,12.01,2.69,ml,59,40,0.03651,0.24,"6 km NNE of Westmorland, CA",0.22,0.35,0.186,25
2025-02-28T06:44:29.139Z,60.6074,-150.8689,52.8,2.7,ml,,,,0.72,"9 km NW of Sterling, Alaska",,0.1,,
2025-02-28T06:34:22.121Z,-30.8849,-177.6985,10,4.4,mb,16,186,1.629,0.87,"Kermadec Islands, New Zealand",7.7,1.975,0.162,12
2025-02-28T06:16:00.040Z,19.3993,-68.31,10,3.59,md,16,290,0.8883,0.42,"90 km ENE of Miches, Dominican Republic",2.009,31.61,0.08,13
2025-02-28T06:13:47.437Z,54.4559,-159.8279,10,2.9,ml,20,243,0.971,0.57,"107 km SSE of Sand Point, Alaska",2.74,1.992,0.097,14
2025-02-28T06:09:06.273Z,11.2017,-86.8388,43.509,4.3,mb,27,180,1.105,0.66,"73 km SSW of Masachapa, Nicaragua",5.92,9.79,0.137,15
2025-02-28T06:03:00.910Z,19.013,-66.49966667,44.48,2.89,md,11,281,0.5338,0.26,"61 km N of Tierras Nuevas Poniente, Puerto Rico",1.57,3.72,0.067872261,5
2025-02-28T05:02:47.756Z,23.2919,121.4196,27.197,4.2,mwr,35,81,0.151,0.94,"78 km SSW of Hualien City, Taiwan",4.6,5.769,0.068,21
2025-02-28T04:37:13.654Z,52.3206,-178.7091,237.634,3.9,mb,48,122,0.505,0.58,"150 km WNW of Adak, Alaska",14.22,9.712,0.112,21
2025-02-28T03:55:30.104Z,6.1861,126.8278,98.445,4.3,mb,30,136,1.972,0.82,"74 km ESE of Pondaguitan, Philippines",12.41,6.826,0.125,18
2025-02-28T03:27:09.410Z,19.8706,121.2882,40.006,4.5,mb,71,107,2.939,0.88,"95 km SW of Basco, Philippines",8.15,6.675,0.071,61
2025-02-28T02:50:59.168Z,57.254,-137.9703,25,2.5,ml,,,,0.56,"130 km SW of Pelican, Alaska",,1.3,,
2025-02-28T02:00:27.869Z,51.6296,-176.1551,54.5,4.1,mb,77,139,0.28,0.79,"42 km SE of Adak, Alaska",6.51,6.538,0.072,53
2025-02-28T01:57:23.998Z,54.3756,-162.7757,35,2.5,ml,16,205,0.609,0.25,"67 km SE of False Pass, Alaska",3.64,2.005,0.105,12
2025-02-28T01:21:36.921Z,54.6754,-162.6375,10,2.6,ml,19,190,0.347,0.48,"47 km SSW of King Cove, Alaska",1.94,1.973,0.091,16
2025-02-28T00:54:30.544Z,-23.7595,-175.1757,21.009,5,mb,37,133,6.006,0.81,"268 km S of â€˜Ohonua, Tonga",10.29,5.638,0.077,54
2025-02-27T23:47:31.790Z,35.8636667,-117.6958333,8.96,2.55,ml,32,48,0.07856,0.16,"21 km ESE of Little Lake, CA",0.16,0.48,0.21,25
2025-02-27T23:44:52.522Z,30.0513,69.3734,10,4.3,mb,35,113,4.455,0.92,"20 km NE of Kohlu, Pakistan",10.74,1.942,0.13,17
2025-02-27T23:35:04.290Z,19.6043,-68.1083,68,3.79,md,19,238,1.124,0.27,"117 km NNE of Punta Cana, Dominican Republic",2.47,7.05,0.07,12
2025-02-27T23:27:46.869Z,52.5213,-174.4887,159.092,2.8,ml,16,186,0.213,0.41,"41 km NNW of Atka, Alaska",22.81,19.344,0.105,12
2025-02-27T23:26:16.786Z,60.7599,-151.8793,84.8,3.4,ml,,,,0.66,"33 km WNW of Nikiski, Alaska",,0.2,,
2025-02-27T22:08:04.190Z,-31.3305,-178.677,75.768,4.4,mb,17,162,2.163,1.11,Kermadec Islands region,14.15,14.212,0.17,11
2025-02-27T21:48:30.311Z,52.2654,-176.1709,133.279,5,mww,154,53,0.172,0.88,"53 km NE of Adak, Alaska",7.84,4.33,0.098,10
2025-02-27T21:35:54.322Z,54.1305,-163.5004,35,2.8,ml,23,207,0.534,0.66,"80 km S of False Pass, Alaska",3.68,2.007,0.085,18
2025-02-27T21:27:46.217Z,-21.4316,171.4895,10,4.9,mww,25,119,3.931,0.85,southeast of the Loyalty Islands,8.54,1.849,0.103,9
2025-02-27T21:26:56.470Z,40.28133333,-124.8285,8.69,2.56,md,43,282,0.3718,0.19,"46 km W of Petrolia, CA",0.78,1.11,0.137,26
2025-02-27T21:06:10.378Z,27.8626,85.9232,10,5.6,mb,98,26,0.574,0.77,"11 km SSW of KodÄriÌ‡Ì„, Nepal",6.15,1.743,0.033,324
2025-02-27T20:11:56.308Z,-3.1642,139.0632,71.564,4.2,mb,38,99,0.932,0.74,"185 km WSW of Abepura, Indonesia",4.31,7.3,0.104,26
2025-02-27T20:07:46.610Z,47.59933333,-121.769,17.42,3.25,ml,106,48,0.1082,0.37,"8 km NNE of Snoqualmie, Washington",0.27,0.43,0.155368058,133
2025-02-27T20:00:42.811Z,-52.5196,26.0172,10,5,mb,58,64,17.81,0.48,south of Africa,12.13,1.864,0.075,57
2025-02-27T18:55:31.617Z,52.3678,-173.8934,179.812,3.1,ml,19,159,0.142,0.35,"28 km NE of Atka, Alaska",14.15,2.717,0.091,16
2025-02-27T17:38:15.801Z,-32.9117,-178.5474,10,4.4,mb,12,171,3.678,0.93,south of the Kermadec Islands,12.08,1.802,0.24,6
2025-02-27T17:32:57.580Z,51.3785,178.7579,42.244,2.9,ml,17,255,0.341,0.19,"Rat Islands, Aleutian Islands, Alaska",4.39,8.968,0.097,14
2025-02-27T17:07:16.146Z,55.8172,-156.0417,17,2.8,ml,,,,0.47,"156 km ESE of Chignik, Alaska",,2.5,,
2025-02-27T15:59:03.806Z,-23.1848,-68.7823,98.318,4.2,mb,21,80,0.602,0.76,"66 km WSW of San Pedro de Atacama, Chile",3.74,6.881,0.176,9
2025-02-27T15:52:59.695Z,-8.368,120.7421,179.609,4.9,mww,62,60,1.365,1.08,"40 km NE of Ruteng, Indonesia",6.74,5.297,0.103,9
2025-02-27T15:30:42.492Z,3.6796,127.8669,57.963,4.6,mb,51,108,2.601,0.82,"216 km N of Tobelo, Indonesia",5.52,7.479,0.082,45
2025-02-27T15:30:14.709Z,54.7716,-163.4375,106.174,2.5,ml,12,162,0.086,0.35,"9 km S of False Pass, Alaska",9.02,4.503,0.148,6
2025-02-27T14:54:37.206Z,-58.0333,-10.3519,10,5.4,mww,72,44,14.04,0.7,east of the South Sandwich Islands,10.58,1.791,0.098,10
2025-02-27T14:35:44.146Z,-7.3012,128.8586,150.281,4.4,mb,51,38,2.95,0.69,"245 km ENE of Lospalos, Timor Leste",8.57,7.528,0.083,42
2025-02-27T14:23:48.670Z,18.9783,-65.059,24,3.58,md,17,275,0.6324,0.22,"71 km N of Charlotte Amalie, U.S. Virgin Islands",1.15,15.48,0.07,14
2025-02-27T14:13:28.450Z,19.6915,-64.6796,44,3.58,md,11,315,1.3674,0.34,"151 km N of Cruz Bay, U.S. Virgin Islands",4.019,20.96,0.06,4
2025-02-27T14:00:21.740Z,18.00216667,-66.84766667,13.89,2.54,md,7,140,0.03554,0.1,"2 km ESE of Palomas, Puerto Rico",0.87,0.74,0.067481018,5
2025-02-27T13:33:23.210Z,19.30383333,-155.2095,6.23,3.16,ml,32,110,0.02665,0.11,"15 km S of Volcano, Hawaii",0.31,0.7,0.195229607,28
2025-02-27T13:26:38.910Z,10.8666,57.4771,10,4.9,mb,57,99,18.621,0.82,Carlsberg Ridge,12.33,1.895,0.075,55
2025-02-27T13:26:14.933Z,0.5803,125.4617,77.931,4.1,mb,20,84,1.059,0.74,"100 km SE of Tondano, Indonesia",7.1,6.612,0.145,15
2025-02-27T13:16:10.220Z,47.61183333,-122.6481667,25.79,2.81,ml,129,17,0.04957,0.28,"0 km ENE of Tracyton, Washington",0.19,0.35,0.212472603,154
2025-02-27T12:12:10.640Z,42.27183333,-124.3203333,7.65,2.97,ml,19,128,0.04512,0.16,"6 km E of Pistol River, Oregon",0.31,0.44,0.162391619,15
2025-02-27T11:57:28.491Z,17.2619,-94.396,36.662,4,mb,38,92,0.246,0.81,"6 km ESE of Poblado 10, Mexico",5.43,9.377,0.156,11
2025-02-27T11:47:56.647Z,-2.337,120.9895,10,4.4,mb,31,54,0.244,1.08,"77 km ENE of Masamba, Indonesia",4.89,1.897,0.134,16
2025-02-27T10:44:43.330Z,40.38133333,-125.0008333,9.11,2.78,md,77,251,0.5117,0.25,"61 km WNW of Petrolia, CA",2.77,2.44,0.132,41
2025-02-27T10:38:49.691Z,-6.5296,129.3231,203.921,4.4,mb,37,39,2.076,1.23,Banda Sea,8.6,9.654,0.143,15
2025-02-27T10:24:17.123Z,29.7535,141.0108,88.352,4.2,mb,26,124,2.842,0.89,"Izu Islands, Japan region",9.79,8.562,0.167,12
2025-02-27T10:23:24.441Z,12.5155,-89.7936,10.881,4.5,mb,36,145,1.378,1.31,"119 km SSW of La Libertad, El Salvador",6.56,6.206,0.062,77
2025-02-27T08:27:48.005Z,9.2088,40.2896,10,4.7,mb,57,100,1.62,0.52,"28 km NNE of Ä€wash, Ethiopia",7.92,1.898,0.081,46
2025-02-27T08:19:57.736Z,51.4848,16.0939,2.5,4.7,mb,85,44,1.145,0.74,"2 km SE of Polkowice, Poland",4.71,4.582,0.08,47
2025-02-27T08:14:59.480Z,13.0037,143.6601,134.174,4.4,mb,23,112,1.312,0.52,"113 km WSW of Merizo Village, Guam",8.95,6.457,0.123,19
2025-02-27T07:38:15.571Z,41.96,82.7616,10,4.3,mb,30,115,2.777,0.93,"30 km NNW of Kuqa, China",8.8,1.915,0.129,17
2025-02-27T07:26:59.141Z,41.9885,82.664,10,4.6,mb,33,218,2.7,0.95,"37 km NW of Kuqa, China",9.62,1.967,0.136,16
2025-02-27T06:45:10.556Z,-56.2568,-27.308,121.571,4.8,mb,63,79,5.608,0.83,South Sandwich Islands region,7.49,7.538,0.072,60
2025-02-27T06:43:49.650Z,18.85366667,-67.19366667,10.81,3.11,md,18,291,0.392,0.2,"41 km NNW of San Antonio, Puerto Rico",0.73,0.55,0.04502891,10
2025-02-27T06:23:35.928Z,54.8567,-161.5601,82.628,2.7,ml,35,201,0.342,0.42,"53 km ESE of King Cove, Alaska",8.02,11.185,0.085,18
2025-02-27T05:58:14.705Z,-31.0613,-177.7133,10,5,mb,29,81,1.802,0.62,Kermadec Islands region,12.91,1.88,0.113,25
2025-02-27T05:31:21.985Z,32.409,-102.059,7.5928,3.4,ml,31,53,0,0,"34 km WSW of Ackerly, Texas",0.764081618,1.003773624,0.1,38
2025-02-27T04:54:20.595Z,-21.793,-179.5137,631.154,4.3,mb,17,219,4.633,0.81,Fiji region,28.05,29.741,0.148,13
2025-02-27T04:19:19.327Z,31.607,-103.971,8.8171,2.9,ml,21,58,0,0.1,"36 km NNW of Toyah, Texas",0.505807792,0.572715209,0.2,66
2025-02-27T04:09:07.500Z,38.04383333,-118.7851667,10.32,2.94,md,53,86,0.2299,0.08,"27 km SE of Bodie, CA",0.2,0.96,0.078,54
2025-02-27T03:36:59.142Z,-0.4805,126.6886,64.912,4.2,mb,28,66,1.417,0.65,"89 km W of Labuha, Indonesia",5.79,9.024,0.141,14
2025-02-27T03:31:57.430Z,35.6728333,-117.53,9.2,2.55,ml,36,37,0.08689,0.14,"14 km ENE of Ridgecrest, CA",0.15,0.39,0.181,24
2025-02-27T03:04:01.571Z,-3.4979,139.9081,69.16,4.3,mb,22,119,1.126,0.9,"128 km SW of Abepura, Indonesia",3.95,8.621,0.125,18
2025-02-27T02:54:53.953Z,51.3798,-173.9006,35,2.8,ml,15,224,0.843,0.78,"93 km SSE of Atka, Alaska",6.58,2.022,0.115,10
2025-02-27T02:33:48.276Z,0.4303,125.1923,10,4.4,mb,25,77,1.067,0.74,"84 km E of Modisi, Indonesia",4.44,1.66,0.144,14
2025-02-27T02:19:42.266Z,-6.9258,130.3323,62.561,4.5,mb,28,108,2.425,0.48,Banda Sea,10.29,7.58,0.115,22
2025-02-27T01:30:29.817Z,-14.5518,-77.241,10,4.6,mb,53,153,2.578,0.94,"129 km SW of Paracas, Peru",9.37,1.912,0.084,42
2025-02-27T01:27:48.410Z,19.2858,-67.3625,26,3.62,md,23,239,0.856,0.52,"92 km NNW of San Antonio, Puerto Rico",1.98,31.87,0.11,20
2025-02-27T01:11:48.864Z,-18.5825,-177.758,565.968,4.5,mb,73,122,3.448,0.86,Fiji region,14.35,6.141,0.065,69
2025-02-27T01:08:54.849Z,0.3726,124.9597,10,4.6,mb,31,73,1.071,0.94,"58 km E of Modisi, Indonesia",4.47,1.813,0.129,18
2025-02-27T00:57:12.864Z,37.6032,72.2224,202.155,4,mb,34,154,1.59,0.55,"60 km ENE of Khorugh, Tajikistan",8.05,9.764,0.139,14
2025-02-27T00:27:23.410Z,-37.1523,178.1478,80.516,4.7,mb,32,135,0.428,1.1,"51 km NNW of Hicks Bay, New Zealand",9.21,5.197,0.12,21
2025-02-27T00:20:30.675Z,8.3202,137.4384,10,4.2,mb,19,155,3.093,0.32,"152 km SSW of Colonia, Micronesia",13.26,1.934,0.128,17
2025-02-26T23:31:24.340Z,40.35033333,-124.9451667,12.05,3.82,mw,175,233,0.4649,0.22,"56 km WNW of Petrolia, CA",0.67,0.97,,10
2025-02-26T22:46:23.037Z,-36.2279,-99.8654,10,5.1,mww,77,82,21.803,0.79,southeast of Easter Island,13.59,1.896,0.089,12
2025-02-26T22:12:46.940Z,36.5575,25.5829,11.684,4,mb,24,105,1.386,0.69,"20 km NE of FirÃ¡, Greece",4.81,2.098,0.15,12
2025-02-26T21:31:05.104Z,-9.7775,120.0327,61.146,4.4,mb,50,91,0.283,0.6,"28 km WSW of Waingapu, Indonesia",6.95,4.694,0.086,39
2025-02-26T21:23:52.453Z,-28.4493,-68.8684,114.5,4.3,mb,31,81,1.703,0.74,"73 km WNW of Vinchina, Argentina",7.45,8.23,0.119,20
2025-02-26T21:12:41.833Z,13.633,-90.6563,78.855,4.2,mb,17,199,0.893,1,"33 km S of Iztapa, Guatemala",5.71,11.309,0.199,7
2025-02-26T21:04:56.553Z,-2.2654,139.5821,35,4.2,mb,21,74,1.147,0.86,"122 km WNW of Abepura, Indonesia",4.47,1.926,0.147,13
2025-02-26T20:55:36.821Z,26.3002,92.3408,10,5.3,mb,117,71,3.556,0.66,"5 km N of Morigaon, India",9.24,1.771,0.034,284
2025-02-26T20:34:51.555Z,57.5593,-154.6343,47.9,2.7,ml,,,,0.58,"10 km W of Karluk, Alaska",,0.7,,
2025-02-26T20:30:48.362Z,50.3939,-170.1931,10,3,ml,16,266,2.414,0.43,"297 km SSW of Nikolski, Alaska",9.2,2.019,0.081,20
2025-02-26T18:16:42.883Z,-10.3261,123.9127,10,4.1,mb,18,64,0.666,1.22,"37 km ESE of Kupang, Indonesia",3.91,1.941,0.262,4
2025-02-26T18:14:54.144Z,45.8477,143.579,320.719,4,mb,63,128,1.247,0.95,"107 km SE of Korsakov, Russia",9.76,7.905,0.071,53
2025-02-26T18:11:21.714Z,38.6421,15.3939,188.373,4.5,mb,111,58,1.389,0.72,"39 km W of San NicolÃ², Italy",6.62,5.584,0.053,104
2025-02-26T18:07:43.090Z,55.5816,164.4883,10,4.6,mb,106,69,4.273,0.8,"144 km ESE of Ustâ€™-Kamchatsk Staryy, Russia",8.05,1.857,0.047,137
2025-02-26T17:48:28.317Z,0.3324,124.9975,10,4,mb,19,154,1.115,1.07,"63 km ESE of Modisi, Indonesia",9.89,1.948,0.172,9
2025-02-26T17:41:56.736Z,-23.2009,-175.5825,35,4.5,mb,15,158,6.39,1,"215 km SSW of â€˜Ohonua, Tonga",14.62,1.958,0.163,11
2025-02-26T17:41:41.388Z,4.7976,127.3799,99.476,4.4,mb,58,102,1.896,0.85,"218 km SE of Pondaguitan, Philippines",8.04,6.577,0.081,44
2025-02-26T17:35:00.362Z,1.3287,126.3181,46.136,4.9,mb,92,64,1.482,0.87,"132 km WNW of Ternate, Indonesia",6.47,6.872,0.058,94
2025-02-26T17:21:16.125Z,53.303,-160.866,10,2.7,ml,18,249,1.879,0.54,"217 km SSE of King Cove, Alaska",8.45,2.021,0.097,14
2025-02-26T17:18:32.650Z,19.3986,-68.107,75,3.65,md,8,237,0.9263,0.43,"95 km NNE of Punta Cana, Dominican Republic",4.52,8.77,0.12,6
2025-02-26T17:13:50.603Z,-18.0458,-177.9992,525.666,4.3,mb,34,81,2.958,0.8,"284 km E of Levuka, Fiji",14.41,9.374,0.104,26
2025-02-26T16:22:48.070Z,19.248,-68.26233333,10.36,3.39,md,10,285,0.7382,0.25,"75 km NNE of Punta Cana, Dominican Republic",4.64,6.31,0.125917727,6
2025-02-26T16:15:29.941Z,55.4821,164.5402,8.142,5.8,mww,230,67,4.242,0.83,"153 km ESE of Ustâ€™-Kamchatsk Staryy, Russia",7.28,3.999,0.039,62
2025-02-26T16:12:29.219Z,54.3597,-161.3712,8.754,2.5,ml,20,227,0.826,0.68,"99 km SE of King Cove, Alaska",1.52,7.84,0.105,12
2025-02-26T14:54:05.191Z,-23.7601,-174.8462,10,4.8,mb,37,97,6.12,0.62,"268 km S of â€˜Ohonua, Tonga",9.06,1.866,0.105,28
2025-02-26T14:33:28.126Z,0.4259,124.8982,10,4.7,mb,76,65,1.013,0.37,"51 km E of Modisi, Indonesia",5.52,1.846,0.071,64
2025-02-26T13:49:02.765Z,30.6656,142.1625,10,4.5,mb,79,78,3.155,0.56,"Izu Islands, Japan region",6.77,1.766,0.076,54
2025-02-26T13:48:21.302Z,53.1414,-169.527,103.976,4.2,mb,151,86,0.375,0.69,"50 km WNW of Nikolski, Alaska",4.87,5.525,0.057,84
2025-02-26T13:29:41.310Z,36.08283333,-120.177,12.01,3.16,ml,60,71,0.03379,0.09,"10 km NNW of Avenal, CA",0.14,0.21,0.173,60
2025-02-26T13:15:03.098Z,0.3704,124.9064,10,4.8,mww,120,26,1.068,0.65,"53 km E of Modisi, Indonesia",5.38,1.854,0.086,13
2025-02-26T12:45:41.345Z,46.5347,151.4956,110.175,4.3,mb,40,133,6.018,0.7,Kuril Islands,12.83,8.824,0.097,30
2025-02-26T12:04:35.834Z,36.5639,25.7589,10,4.3,mb,24,106,1.456,0.62,"32 km SSW of AmorgÃ³s, Greece",5.94,1.918,0.154,12
2025-02-26T11:48:50.309Z,0.38,124.9575,10,4.9,mb,52,54,1.063,0.79,"58 km E of Modisi, Indonesia",5.7,1.89,0.098,33
